anyo;cod_proyecto;cod_gestor;cod_funcional;cod_economico;texto;importe;cod_gestor2;gestor;cod_funcion2;funcion;cod_proyecto2;proyecto;economico
2010;74300;740003;6092;452100;Estudios hidrológicos;177300;74;Direc. General de Medio Ambiente y Agua;45;Infraestructuras;74;Gestión del medio ambiente;Estudios, informes y otros
2010;74300;740003;6092;452102;Estudios y proyectos;240600;74;Direc. General de Medio Ambiente y Agua;45;Infraestructuras;74;Gestión del medio ambiente;Estudios, informes y otros
2010;74300;740003;7609;452100;Mejora de ríos y obras hidráulicas;717700;74;Direc. General de Medio Ambiente y Agua;45;Infraestructuras;74;Gestión del medio ambiente;Otras transferencias de capital a entidades locales de Navarra
2010;74300;740003;7609;452103;(**) Mejora entorno Río Arga. Parque fluvial visual-ecológico en Berbinzana;45000;74;Direc. General de Medio Ambiente y Agua;45;Infraestructuras;74;Gestión del medio ambiente;Otras transferencias de capital a entidades locales de Navarra
2010;74300;740003;7700;452100;Subvención a regantes del FERIAL;60000;74;Direc. General de Medio Ambiente y Agua;45;Infraestructuras;74;Gestión del medio ambiente;Transferencias de capital a empresas agrícolas y ganaderas
2010;80000;800000;1000;421100;Retribuciones de altos cargos;86740;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Retribuciones  de altos cargos
2010;80000;800000;1100;421100;Retribuciones del personal eventual;124333;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Retribuciones del personal eventual
2010;80000;800000;2261;421100;Gastos diversos del Sr. Consejero;13180;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Atenciones protocolarias y representativas
2010;80000;800000;2301;421100;Gastos de viaje del Sr. Consejero;9885;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Locomoción y gastos de viaje
2010;80100;800000;1230;421100;Retribuciones totales fijas de funcionarios;620441;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Retribuciones totales fijas de funcionarios
2010;80100;800000;1310;421100;Retribuciones del personal contratado temporal;19165;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Retribuciones del personal contratado temporal
2010;80100;800000;1312;421100;Retribuciones del personal contratado para sustituciones;44000;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Retribuciones del personal contratado para sustituciones
2010;80100;800000;1313;421100;Retribuciones del personal contratado para cubrir vacantes;1;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Retribuciones del personal contratado para cubrir vacantes
2010;80100;800000;1600;421100;Seguridad social;157983;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Seguridad social
2010;80100;800000;1702;421100;Horas extraordinarias;2000;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Horas extraordinarias
2010;80100;800000;2200;421100;Material de oficina;14100;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Material ordinario no inventariable
2010;80100;800000;2202;421100;Suscripciones, libros y publicaciones;11100;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Prensa, revistas, libros y otras publicaciones
2010;80100;800000;2212;421100;Gastos de funcionamiento del edificio;270000;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Gastos de mantenimiento de los centros
2010;80100;800000;2266;421100;Formación del personal (cursillos y otros);6200;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Reuniones, conferencias y cursillos
2010;80100;800000;2269;421100;Otros gastos diversos;37000;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Otros gastos diversos
2010;80100;800000;2273;421100;Servicios informáticos;112081;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Servicios informáticos
2010;80100;800000;2276;421100;Asistencia técnica;231806;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Estudios y trabajos técnicos
2010;80100;800000;2300;421100;Dietas;300;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Dietas
2010;80100;800000;2301;421100;Locomoción y gastos de viaje;6000;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Locomoción y gastos de viaje
2010;80100;800000;3509;421100;Otros gastos financieros;21;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Otros gastos financieros
2010;80100;800000;4459;421100;"Convenio con la Cámara de Comercio para la ""Ventanilla Única""";114755;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Transferencias corrientes a otros entes públicos
2010;80100;800000;4800;421100;Transferencias para prácticas de alumnos universitarios y formación profesional;40500;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Transferencias corrientes a particulares estudiantes
2010;80100;800000;4809;421100;Responsabilidad civil;3157;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Transferencias corrientes a familias y otros particulares
2010;80100;800000;6059;421100;Otro mobiliario y equipos;35000;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Otro mobiliario y equipo
2010;81000;800000;1000;421100;Retribuciones de altos cargos;60112;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Retribuciones  de altos cargos
2010;81000;800000;1230;421100;Retribuciones totales fijas de funcionarios;264175;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Retribuciones totales fijas de funcionarios
2010;81000;800000;2261;421100;Gastos de representación;10000;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Atenciones protocolarias y representativas
2010;81000;800000;2300;421100;Dietas;1200;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Dietas
2010;81000;800000;2301;421100;Locomoción y gastos de viaje;15000;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Locomoción y gastos de viaje
2010;81000;800000;7800;421100;Medidas anticrisis;20000000;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a familias y particulares
2010;80100;800001;6060;421100;Inversiones de gestión (equipos informáticos y otros);35000;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Equipos para proceso de información
2010;80100;800001;6090;421100;Proyectos de modernización;475791;80;Dpto.Innovación, Empresa y Empleo;42;Industria y energía;80;Dirección y servicios generales de innovación, empresa y empleo;Otro inmovilizado inmaterial
2010;81130;810001;1230;458100;Retribuciones totales fijas de funcionarios;89765;81;Dirección General de Empresa;45;Infraestructuras;81;Equipamientos y eficiencia y fomento de las energías renovables;Retribuciones totales fijas de funcionarios
2010;81130;810001;1600;458100;Seguridad social;37178;81;Dirección General de Empresa;45;Infraestructuras;81;Equipamientos y eficiencia y fomento de las energías renovables;Seguridad social
2010;81130;810001;2269;458100;Otros gastos de funcionamiento;30000;81;Dirección General de Empresa;45;Infraestructuras;81;Equipamientos y eficiencia y fomento de las energías renovables;Otros gastos diversos
2010;81130;810001;2276;458100;Asistencia técnica de obras de infraestructura;50000;81;Dirección General de Empresa;45;Infraestructuras;81;Equipamientos y eficiencia y fomento de las energías renovables;Estudios y trabajos técnicos
2010;81130;810001;2300;458100;Dietas;500;81;Dirección General de Empresa;45;Infraestructuras;81;Equipamientos y eficiencia y fomento de las energías renovables;Dietas
2010;81130;810001;2301;458100;Locomoción y gastos de viaje;3000;81;Dirección General de Empresa;45;Infraestructuras;81;Equipamientos y eficiencia y fomento de las energías renovables;Locomoción y gastos de viaje
2010;81130;810001;4609;458100;Gestión de polígonos industriales;35000;81;Dirección General de Empresa;45;Infraestructuras;81;Equipamientos y eficiencia y fomento de las energías renovables;Otras transferencias corrientes a entidades locales de Navarra
2010;81130;810001;6015;458100;Inversiones en infraestructura industrial;500000;81;Dirección General de Empresa;45;Infraestructuras;81;Equipamientos y eficiencia y fomento de las energías renovables;Polígonos industriales
2010;81130;810001;7400;458100;Transferencias a NASUINSA para cubrir carencias de infraestructuras;600000;81;Dirección General de Empresa;45;Infraestructuras;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a empresas públicas del Gobierno de Navarra
2010;81130;810001;7609;458100;Ayudas a polígonos municipales de actividades económicas;1000000;81;Dirección General de Empresa;45;Infraestructuras;81;Equipamientos y eficiencia y fomento de las energías renovables;Otras transferencias de capital a entidades locales de Navarra
2010;81130;810001;7609;458102;(**) Actuaciones en el polígono industrial de Mendavia;400000;81;Dirección General de Empresa;45;Infraestructuras;81;Equipamientos y eficiencia y fomento de las energías renovables;Otras transferencias de capital a entidades locales de Navarra
2010;81140;810002;1230;425200;Retribuciones totales fijas de funcionarios;81930;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Retribuciones totales fijas de funcionarios
2010;81140;810002;2276;425200;Gastos de asistencia técnica;499400;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Estudios y trabajos técnicos
2010;81140;810002;2276;425203;Estudios, informes y otros;15000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Estudios y trabajos técnicos
2010;81140;810002;2400;425200;Publicaciones;5000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Gastos de edición de libros y publicaciones
2010;81140;810002;4300;425200;Convenio con la Fundación CENIFER para organización de cursos;40000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a fundaciones forales
2010;81140;810002;7609;425200;Subvenciones para inversiones de entidades locales en energías renovables;300000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Otras transferencias de capital a entidades locales de Navarra
2010;81140;810002;7800;425200;Subvenciones para inversiones en energías renovables;3500000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a familias y particulares
2010;81140;810002;7819;425200;Transferencias a la Fundación CENER-CIEMAT para la realización de proyecto de energía distribuida. P. O. FEDER 2007-2013;470000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras instituciones sin fines de lucro
2010;81140;810003;2262;425200;Campañas de publicidad y otros gastos;35000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Publicidad y propaganda
2010;81140;810003;2269;425200;Otros gastos de funcionamiento;35000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Otros gastos diversos
2010;81140;810003;2276;425200;Gastos diversos derivados de las medidas de ahorro y eficiencia energética;300000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Estudios y trabajos técnicos
2010;81140;810003;2300;425200;Dietas;1000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Dietas
2010;81140;810003;2301;425200;Locomoción y gastos de viaje;15000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Locomoción y gastos de viaje
2010;81140;810003;4609;425200;Auditorías energéticas y estudios de viabilidad en entidades locales;30000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Otras transferencias corrientes a entidades locales de Navarra
2010;81140;810003;4701;425200;Subvenciones a foros, jornadas y otros de interés general;20000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a empresas comerciales e industriales
2010;81140;810003;4701;425202;Auditorías, diagnósticos y cursos;185000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a empresas comerciales e industriales
2010;81140;810003;6031;425200;Plan de ahorro energético en la Administración Foral;30000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Instalaciones
2010;81140;810003;7609;425200;Transferencias a entidades locales para inversiones en ahorro y eficiencia energética;370000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Otras transferencias de capital a entidades locales de Navarra
2010;81140;810003;7701;425200;Transferencias a empresas que materialicen subvenciones en ahorro y eficiencia energética;685000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a empresas comerciales e industriales
2010;81140;810003;7800;425200;Actuaciones de ahorro y eficiencia energética;3750000;81;Dirección General de Empresa;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a familias y particulares
2010;81300;820001;1230;421300;Retribuciones totales fijas de funcionarios;693349;82;#N/A;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Retribuciones totales fijas de funcionarios
2010;81300;820001;1600;421300;Seguridad social;96461;82;#N/A;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Seguridad social
2010;81300;820001;2269;421300;Otros gastos diversos;32125;82;#N/A;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Otros gastos diversos
2010;81300;820001;2276;421300;Asistencia técnica;148000;82;#N/A;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Estudios y trabajos técnicos
2010;81300;820001;2300;421300;Dietas;3190;82;#N/A;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Dietas
2010;81300;820001;2301;421300;Locomoción y gastos de viaje;10000;82;#N/A;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Locomoción y gastos de viaje
2010;81300;820001;4400;495300;Transferencias a NAVELSA para control metrológico;10000;82;#N/A;49;Otras actuaciones de carácter económico;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a empresas públicas del Gobierno de Navarra
2010;81300;820001;7400;495300;Transferencias a NAVELSA para inversiones;25000;82;#N/A;49;Otras actuaciones de carácter económico;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a empresas públicas del Gobierno de Navarra
2010;81300;820002;2100;467900;Conservación de caminos y acceso a centros de telecomunicaciones;45000;82;#N/A;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Infraestructura y bienes naturales
2010;81300;820002;2276;467900;Evaluación de la cobertura de redes de TV, radio y telefonía móvil. Comunidad de trabajo de los Pirineos. Interreg IV;45000;82;#N/A;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Estudios y trabajos técnicos
2010;81300;820002;2279;467900;Servicio de difusión de televisión en Navarra;1500000;82;#N/A;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Otros trabajos realizados por terceros
2010;81300;820002;6013;467900;(**) Plan Navarra 2012-28. Plan de telecomunicaciones a largo plazo;900000;82;#N/A;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Líneas eléctricas y telefónicas
2010;81300;820002;6031;467900;Plan Navarra 2012-27. Plan de infraestructuras para TDT;1500000;82;#N/A;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Instalaciones
2010;81300;820002;6031;467902;Infraestructuras y equipamiento para servicios de telecomunicaciones;612381;82;#N/A;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Instalaciones
2010;81300;820003;7701;458100;Convenio de electrificación;1130069;82;#N/A;45;Infraestructuras;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a empresas comerciales e industriales
2010;81300;820003;7701;458102;Convenio de gasificación;1100000;82;#N/A;45;Infraestructuras;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a empresas comerciales e industriales
2010;81120;830001;1230;422200;Retribuciones totales fijas de funcionarios;261551;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Retribuciones totales fijas de funcionarios
2010;81120;830001;2276;422300;Gastos por asistencia técnica del CEIN;364000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Estudios y trabajos técnicos
2010;81120;830001;2300;422200;Dietas;500;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Dietas
2010;81120;830001;2301;422200;Locomoción y gastos de viaje;5000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Locomoción y gastos de viaje
2010;81120;830001;2400;422200;Gastos de edición y publicaciones;2000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Gastos de edición de libros y publicaciones
2010;81120;830001;4400;422200;Transferencias a SODENA;100000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a empresas públicas del Gobierno de Navarra
2010;81120;830001;4400;422202;Transferencias a CEINSA;886000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a empresas públicas del Gobierno de Navarra
2010;81120;830001;4701;422200;Transferencias corrientes para ayudas a empresas de reciente creación;1000000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a empresas comerciales e industriales
2010;81120;830001;4701;422202;Transferencias corrientes a empresas para realizar estudios de viabilidad (marco temporal de ayudas);100000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a empresas comerciales e industriales
2010;81120;830001;4709;241300;Gastos fiscales por creación de empleo;14309134;83;Dir. Gen. Trabajo y Prev. Riesg.;24;Fomento del empleo;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a otras empresas privadas
2010;81120;830001;7701;422200;Bonificación de intereses (nueva normativa zona asistida);1000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a empresas comerciales e industriales
2010;81120;830001;7701;422202;Subvenciones a fondo perdido por inversión y empleo;28500000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a empresas comerciales e industriales
2010;81120;830001;7701;422205;Subvenciones a fondo perdido por inversión (nueva normativa zona asistida);2000000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a empresas comerciales e industriales
2010;81120;830001;7701;422206;Subvenciones a fondo perdido por inversión (nueva normativa zona no asistida);400000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a empresas comerciales e industriales
2010;81120;830001;7701;422207;Bonificación de intereses (nueva normativa zona no asistida);1000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a empresas comerciales e industriales
2010;81120;830001;7701;422208;Subvención a fondo perdido por inversión (marco temporal de ayudas a empresas);2000000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a empresas comerciales e industriales
2010;81120;830001;7709;422200;Gastos fiscales por inversión;152887355;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras empresas privadas
2010;81150;830002;1230;422300;Retribuciones totales fijas de funcionarios;80146;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Retribuciones totales fijas de funcionarios
2010;81150;830002;1600;422300;Seguridad social;24597;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Seguridad social
2010;81150;830002;2269;422300;Otros gastos diversos;2000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Otros gastos diversos
2010;81150;830002;2276;422300;Gastos de asistencia técnica;1000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Estudios y trabajos técnicos
2010;81150;830002;2300;422300;Dietas;200;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Dietas
2010;81150;830002;2301;422300;Locomoción y gastos de viaje;1800;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Locomoción y gastos de viaje
2010;81150;830002;4701;422300;Transferencias corrientes para planes de relanzamiento y saneamiento de empresas;50000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a empresas comerciales e industriales
2010;81150;830002;7701;422300;Bonificación de créditos avalados, subvenciones de estudios de viabilidad y otros;5000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a empresas comerciales e industriales
2010;81150;830002;8317;422300;Anticipos de capital para la financiación de planes de relanzamiento;3000000;83;Dir. Gen. Trabajo y Prev. Riesg.;42;Industria y energía;81;Equipamientos y eficiencia y fomento de las energías renovables;Concesión de préstamos a empresas privadas a largo plazo
2010;81200;840001;1230;467300;Retribuciones totales fijas de funcionarios;63189;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Retribuciones totales fijas de funcionarios
2010;81200;840001;1600;467300;Seguridad social;25855;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Seguridad social
2010;81200;840001;7709;467307;Gastos fiscales por inversión en I+D+I;19199667;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras empresas privadas
2010;81210;840001;1230;467300;Retribuciones totales fijas de funcionarios;215695;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Retribuciones totales fijas de funcionarios
2010;81210;840001;2224;467300;Gastos de consulta en información tecnológica;500;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transmisiones de datos
2010;81210;840001;2262;467300;Gastos de organización de ferias, cursos y divulgación de nuevas tecnologías;500;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Publicidad y propaganda
2010;81210;840001;2269;467300;Otros gastos diversos;18000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Otros gastos diversos
2010;81210;840001;2276;467300;Estudios y trabajos técnicos;100000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Estudios y trabajos técnicos
2010;81210;840001;2300;467300;Dietas;4500;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Dietas
2010;81210;840001;2301;467300;Locomoción y gastos de viaje;25000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Locomoción y gastos de viaje
2010;81210;840001;4300;467300;Transferencias a la Fundación Navarra para la Calidad;180000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a fundaciones forales
2010;81210;840001;4400;467300;Transferencias corrientes a la Agencia Navarra de Innovación y Tecnología, S.A.;350000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a empresas públicas del Gobierno de Navarra
2010;81210;840001;4400;467302;Transferencias a CEINSA para generación de empresas de base tecnológica;450000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a empresas públicas del Gobierno de Navarra
2010;81210;840001;4400;467303;Transferencias a CEINSA para análisis individualizados;200000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a empresas públicas del Gobierno de Navarra
2010;81210;840001;4709;467300;Subvenciones para la mejora de la competitividad (calidad y diseño);3164000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a otras empresas privadas
2010;81210;840001;4809;467300;Formación de equipo humano y reciclaje de técnicos;2500000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a familias y otros particulares
2010;81210;840001;4819;467300;Subvenciones para mejora de la competitividad;500000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a otras instituciones sin fines de lucro
2010;81210;840001;4819;467302;Transferencias a la Fundación Genoma;300000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a otras instituciones sin fines de lucro
2010;81210;840001;4819;467304;Convenios con centros tecnológicos para su desarrollo;50000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias corrientes a otras instituciones sin fines de lucro
2010;81210;840001;7709;467300;Bonificación de intereses a empresas por proyectos de I+D+i, patentes y estudios de viabilidad;500000;84;Servicio Navarro de Empleo;46;Investigación, desarrollo e innovación;81;Equipamientos y eficiencia y fomento de las energías renovables;Transferencias de capital a otras empresas privadas
